Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2020,May,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-05-27,2,0.8,0.4,0.05,0.05,,2
2020,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2020-05-03,3,0.22,0.03,0.12,0,,1
2020,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2020-05-09,3,0.47,0.13,0.35,0,,1
2020,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2020-05-16,3,0.4,0.03,0.2,0,,1
2020,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2020-05-23,3,2.92,1.77,0.5,0,,1
2020,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-05-02,3,0.33,0.08,0,0.02,,1
2020,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-05-09,3,0.24,0.08,0.24,0,,1
2020,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-05-16,3,0.77,0.22,0.02,0,,1
2020,May,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-05-23,3,1.02,0.28,0.02,0.08,,1
2020,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-05-05,3,0.13,0.05,0,0.02,,1
2020,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-05-12,3,0,0,0.23,0,,1
2020,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-05-19,3,0.13,0.07,0,0.08,,1
2020,May,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-05-26,3,0.87,0.18,0.3,0.15,,1
2020,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Threshold exceedance,2020-05-05,3,4.3,1.07,0.75,0.25,Management action planned (Medicinal bath treatment),2
2020,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Follow-up,2020-05-09,3,10,1.27,0.73,0.02,Management action planned (Medicinal bath treatment),2
2020,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Follow-up,2020-05-12,3,10.82,1.27,0.12,0,Management action planned (Medicinal bath treatment),2
2020,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Follow-up,2020-05-19,3,13.88,1.48,0.2,0,Management action planned (Medicinal bath treatment),2
2020,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Pre-treatment,2020-05-26,3,10.55,6.53,0,0,Medicinal bath treatment,2
2020,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Post mechanical removal or bath treatment,2020-05-02,11,2.08,0.87,1.97,0,,2
2020,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Threshold exceedance,2020-05-19,11,7.72,2.8,0.33,0,Harvesting; Management action planned (Medicinal bath treatment),2
2020,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Follow-up,2020-05-02,3,7.03,3.67,0,0,Management action planned (Medicinal bath treatment),2
2020,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Pre-treatment,2020-05-09,4,11.76,7.09,0,0.28,Medicinal bath treatment,2
2020,May,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Post mechanical removal or bath treatment,2020-05-18,4,0.83,0.76,0.03,0,,2
2020,May,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Routine monitoring,n/a,0,,,,,Fallow,n/a
2020,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,2020-05-08,3,0.92,0.47,0,0.05,,2
2020,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Threshold exceedance,2020-05-15,8,3.5,1.07,0.59,0,Harvesting; Management action planned (Medicinal bath treatment),2
2020,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Follow-up,2020-05-22,3,5.77,2.62,0.07,0.02,Harvesting; Management action planned (Medicinal bath treatment),2
2020,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Follow-up,2020-05-29,3,5.78,2.8,0.72,0.2,Harvesting; Management action planned (Medicinal bath treatment),2
2020,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-05-05,3,0.55,0.22,1.92,0.5,,1
2020,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-05-12,3,0.77,0.3,1.28,0.95,,1
2020,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-05-19,3,1.15,0.43,0.78,1.85,,1
2020,May,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-05-25,3,1.07,0.4,2.7,1.42,,1
2020,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-05-08,3,0.45,0.08,2.18,0.67,,1
2020,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-05-14,3,0.23,0.03,1.15,0.22,,1
2020,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-05-21,3,0.7,0.2,2.45,0.4,,1
2020,May,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-05-28,3,0.9,0.15,3.05,0.38,,1
2020,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-05-07,3,0.73,0.25,0.67,0,,1
2020,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-05-11,3,0.67,0.3,0.63,0,,1
2020,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-05-18,2,1.18,0.4,1.2,0.13,,1
2020,May,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-05-25,3,1.18,0.48,0.77,0.28,,1
2020,May,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-05-08,3,0.85,0.55,0.07,0.45,,2
2020,May,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-05-15,3,0.33,0.17,0.02,0.45,,2
2020,May,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-05-22,3,0.68,0.38,0.22,0,,2
2020,May,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-05-27,3,0.62,0.3,0.43,0,,2
2020,May,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-05-01,3,0.23,0.15,0.02,0,,2
2020,May,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-05-07,3,0.37,0.25,0,0,,2
2020,May,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-05-13,3,0.47,0.37,0.03,0.05,,2
2020,May,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-05-21,3,0.43,0.25,0.03,0,,2
2020,May,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-05-28,3,0.1,0.05,0,0,,2
2020,May,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Routine monitoring,n/a,0,,,,,Fallow,n/a
2020,May,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Follow-up,2020-05-01,1,5.45,3.45,0.95,0,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Follow-up,2020-05-06,2,7.33,3.85,0.53,0.23,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Follow-up,2020-05-12,1,6.55,3.85,1.65,0.55,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Follow-up,2020-05-20,1,5.6,4.35,0.05,0,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Follow-up,2020-05-27,1,7.85,5.2,1.5,0,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-05-05,3,0.95,0.53,0.02,0.02,,2
2020,May,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-05-12,2,2.7,1.48,0.05,0,,2
2020,May,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-05-18,3,1.7,1.13,0.08,0,,2
2020,May,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-05-27,2,1.13,0.85,0,0,,2
2020,May,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,Quatsino Sound,Threshold exceedance,2020-05-04,2,3.33,0.98,0.45,1.3,Harvesting,2
2020,May,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,Quatsino Sound,Follow-up,2020-05-11,5,3.15,1.45,5.41,0.53,Harvesting,2
2020,May,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,Quatsino Sound,Follow-up,2020-05-18,2,5.05,1.45,1.38,0.18,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-05-03,3,1.1,0.18,1.15,0,,2
2020,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-05-12,3,0.73,0.2,2.68,0.83,,2
2020,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-05-17,3,1.45,0.9,2.9,0,,2
2020,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-05-25,3,1.8,0.75,1.03,0,,2
2020,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-05-03,3,1.2,0.38,0.53,0,,2
2020,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-05-11,3,0.77,0.31,1.77,0.48,,2
2020,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-05-18,3,0.9,0.37,3.3,0,,2
2020,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-05-25,3,1.08,0.53,2.67,0.43,,2
2020,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-05-01,3,0.78,0.23,0.03,0,,2
2020,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-05-08,3,0.65,0.18,0,0.03,,2
2020,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-05-14,3,1.1,0.57,0.05,0.03,,2
2020,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-05-19,3,0.63,0.27,0,0.07,,2
2020,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-05-02,2,0.45,0.23,0.03,0.08,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-05-05,2,0.43,0.18,0,0.08,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-05-14,2,2.23,1.08,0.05,0.15,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-05-24,2,2.15,0.95,0,0.35,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,May,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Routine monitoring,2020-05-28,2,1.7,0.78,0,0.33,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2020-05-07,3,0.87,0.52,0.02,0.05,,2
2020,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2020-05-14,3,2.48,0.68,0.48,1.03,,2
2020,May,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Threshold exceedance; Pre-treatment,2020-05-21,4,3.39,2,0.2,0.29,In-feed treatment,2
2020,May,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (broodstock in spawning year),Brood
2020,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-06-07,3,0.05,0.03,0,0,,Brood
2020,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-06-16,3,0.13,0.07,0.02,0.1,,Brood
2020,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-06-21,3,0.02,0.02,0,0.02,,Brood
2020,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-06-28,3,0.08,0.05,0.02,0.05,,Brood
2020,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-06-07,3,0,0,0.02,0,,1
2020,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-06-14,3,0,0,0.03,0.02,,1
2020,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-06-21,3,0.02,0,0,0,,1
2020,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-06-01,3,0.07,0.05,0.83,0.25,,1
2020,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-06-07,3,0.18,0.07,0.02,2.9,,1
2020,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-06-14,3,0.3,0.07,6.93,0.95,,1
2020,June,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-06-21,3,0.95,0.32,1.98,0.53,,1
2020,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-06-01,3,0.02,0,0,0.02,,1
2020,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-06-07,3,0.02,0.03,0,0,,1
2020,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-06-14,3,0,0,0,0,,1
2020,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-06-21,3,0,0,0,0,,1
2020,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-06-28,3,0,0,0,0,,1
2020,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-06-07,3,0.05,0,10.22,0.55,,1
2020,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-06-14,3,0,0,6.48,4.07,,1
2020,June,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-06-21,3,0.2,0.12,10.82,5.95,,1
2020,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-06-05,3,0.77,0.18,0.13,0.03,,1
2020,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-06-12,3,0.03,0,0,0.25,,1
2020,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-06-17,3,0.42,0.1,0.3,0.07,,1
2020,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-06-24,3,0.05,0.02,0,0.17,,1
2020,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2020-06-07,3,0.02,0.02,0,0.27,,1
2020,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2020-06-17,3,0.13,0,1.05,0.48,,1
2020,June,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2020-06-24,3,0.03,0,0.13,0.55,,1
2020,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-06-05,3,0.08,0,0.4,0.33,,1
2020,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-06-12,2,0.2,0.03,0.65,0.38,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-06-18,3,0.27,0.02,0.35,0.1,,1
2020,June,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-06-26,3,0.25,0.1,0.22,0.2,,1
2020,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-06-04,3,0.18,0.08,0.95,0,,2
2020,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-06-10,3,0.2,0.07,1.18,0.12,,2
2020,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-06-17,3,0.15,0.05,0.45,0.02,,2
2020,June,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-06-25,2,0.35,0.18,0.03,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Fallow,n/a
2020,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-06-02,2,0.28,0.1,0.85,0.38,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-06-09,3,0.83,0.28,1.45,0.68,,2
2020,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-06-16,2,0.95,0.43,1.98,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-06-23,3,0.32,0.13,2.45,0.33,,2
2020,June,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-06-30,2,0.73,0.33,1.4,0.43,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2020-06-04,3,0.08,0.02,0,0.4,,1
2020,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2020-06-10,3,0.07,0,1.03,0.28,,1
2020,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2020-06-19,3,0.15,0.02,0.13,0.1,,1
2020,June,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2020-06-25,2,0.2,0,1.28,0.18,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2020-06-04,3,0.2,0.15,0,0,,2
2020,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2020-06-11,2,0.33,0.2,0.05,0.2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2020-06-18,3,0.08,0.03,0,0,,2
2020,June,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2020-06-25,2,0.08,0,0.05,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-06-07,2,0.03,0,0.25,0.2,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-06-12,3,0.18,0,1.1,0.72,,1
2020,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-06-17,2,0.5,0.1,1.48,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2020-06-23,3,0.32,0.03,0.83,0.9,,1
2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Follow-up,2020-06-04,3,7.85,3.92,3.48,0.48,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,June,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2020,June,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Routine monitoring,2020-06-02,2,0.1,0.05,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Pre-treatment,2020-06-07,8,0.34,0.08,1.16,0.01,In-feed treatment,2
2020,June,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Post in-feed treatment,2020-06-21,8,0.44,0.08,0.38,0.02,,2
2020,June,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Post mechanical removal or bath treatment,2020-06-01,7,0.06,0,0.08,0.16,,1
2020,June,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-06-11,3,0.02,0.02,0.1,0.37,,1
2020,June,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-06-17,2,0.03,0,0,0.18,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2020-06-24,3,0.22,0.07,0,0.03,,1
2020,June,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2020,June,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2020-06-08,3,0.63,0.27,0,0.2,,1
2020,June,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2020-06-14,3,1.12,0.38,1.1,0.08,,1
2020,June,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,2020-06-25,3,1.2,0.6,0.42,0,,1
2020,June,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-06-07,3,0.88,0.27,0.02,0.07,,1
2020,June,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-06-15,3,0.95,0.55,0.52,0,,1
2020,June,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-06-23,3,0.78,0.32,0.05,0,,1
2020,June,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Routine monitoring,2020-06-28,3,0.75,0.23,0.03,0.05,,1
2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2020-06-09,3,1.33,0.72,0.15,0.42,,2
2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2020-06-14,3,2.53,1.48,0.32,0,,2
2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Threshold exceedance,2020-06-24,3,8.48,2.62,1.3,1.63,Harvesting; Management action planned (Mechanical removal treatment),2
2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Pre-treatment,2020-06-29,7,7.61,4.6,1.55,0.47,Harvesting; Mechanical removal treatment,2
2020,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Post mechanical removal or bath treatment,2020-06-30,7,1.11,0.79,0.06,0.13,,2
2020,June,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Fallow,n/a
2020,June,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Pre-treatment,2020-06-01,12,5.17,1.97,4.7,0.99,Mechanical removal treatment,2
2020,June,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Post mechanical removal or bath treatment,2020-06-02,12,0.35,0.25,2.75,0.52,,2
2020,June,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Threshold exceedance; Pre-treatment,2020-06-11,12,4.98,1.6,0.51,2.92,In-feed treatment,2
